Data,Open,High,Low,Close,BTC-USD,SMA50,SMA200,RSI,ATR,Volume,VolumeAvg20,Azione,Livello_Rischio
2023-08-11,29424.04,29534.14,29213.59,29400.45,29400.45,29960.451800000003,27104.34935,48.75898303259351,615.4021467824922,5961.21744691,8574.5668227705,VENDI,BASSO
2023-08-12,29400.45,29477.31,29349.98,29416.96,29416.96,29934.6388,27138.2533,49.066730730501895,580.5398505837429,1906.1707986,8444.183755553,VENDI,BASSO
2023-08-13,29417.19,29447.6,29247.15,29275.94,29275.94,29909.214,27169.321200000002,46.49793786889778,553.3905755420468,2128.37437697,7826.388695584501,VENDI,BASSO
2023-08-14,29275.78,29665.27,29072.96,29405.49,29405.49,29887.718999999997,27201.2963,49.13258825965026,556.1705344319007,7063.46806345,7822.519414306499,VENDI,BASSO
2023-08-15,29405.49,29464.62,29046.58,29170.14,29170.14,29865.678200000002,27231.725,44.81503520257898,546.3040676867647,5815.32226178,7631.530924088501,VENDI,BASSO
2023-08-16,29170.13,29231.92,28690.37,28700.51,28700.51,29825.740799999996,27260.082799999996,37.69643457842466,545.9644914234243,9669.42535941,7748.629656529,VENDI,BASSO
2023-08-17,28700.51,28751.84,25234.76,26627.57,26627.57,29756.7934,27274.49165,21.478609072101122,758.1870277503227,27723.2108711,8779.5154826855,VENDI,ALTO
2023-08-18,26627.21,26834.37,25610.0,26048.89,26048.89,29668.841800000002,27290.555949999998,19.01874741602299,791.4858114824425,21190.13041519,9694.369354033499,VENDI,ALTO
2023-08-19,26048.9,26269.11,25793.11,26096.42,26096.42,29581.4358,27305.39375,19.830877658579396,768.9511106622681,6554.05344759,9802.6933981055,VENDI,ALTO
2023-08-20,26096.4,26296.78,25975.01,26189.14,26189.14,29493.4744,27317.6596,21.48506152242635,737.0096027578205,4345.07228674,9580.255068865,VENDI,ALTO
2023-08-21,26189.36,26260.25,25814.0,26125.18,26125.18,29403.707800000004,27330.8163,21.160702157929478,716.2410597036906,9936.98111023,9189.5385678285,VENDI,ALTO
2023-08-22,26125.16,26137.99,25350.0,26042.11,26042.11,29301.314,27343.85915,20.723114262921953,721.36598401057,12418.87289323,8912.114812707501,VENDI,ALTO
2023-08-23,26041.94,26818.28,25796.47,26427.54,26427.54,29214.4398,27359.3525,28.14753980019377,742.8262708669577,15743.86437208,9253.307292453499,VENDI,ALTO
2023-08-24,26427.73,26567.38,25850.0,26163.49,26163.49,29127.7242,27375.48825,26.328399974349708,741.0086800907465,10002.33992977,9388.866945091,VENDI,ALTO
2023-08-25,26163.49,26294.53,25750.0,26049.39,26049.39,29050.724400000003,27391.914850000005,25.559685082385982,726.974488655693,10926.33773703,9810.641476708,VENDI,ALTO
2023-08-26,26049.4,26115.44,25971.44,26009.61,26009.61,28963.875,27405.739549999995,25.282528529470227,685.333453751715,1862.15021008,9780.6669811755,VENDI,ALTO
2023-08-27,26009.62,26171.87,25961.81,26091.16,26091.16,28879.8644,27421.37345,27.029401915886282,651.3853499123065,2069.84831133,9424.1551350835,VENDI,ALTO
2023-08-28,26091.16,26232.88,25850.0,26101.04,26101.04,28798.5176,27442.8755,27.2513145735159,632.2063963471419,5460.42038393,8916.663408633,VENDI,ALTO
2023-08-29,26101.03,28184.89,25903.18,27717.98,27717.98,28744.4794,27473.32055,52.63723294919217,750.028082322346,21402.10102797,9464.195876276,VENDI,BASSO
2023-08-30,27717.15,27775.0,27015.75,27306.06,27306.06,28678.0696,27500.532199999998,48.0382812613812,750.6867907278928,9793.95679478,9598.665904908501,VENDI,ALTO
2023-08-31,27306.06,27576.99,25660.61,25932.45,25932.45,28589.0824,27521.24545,36.56542263270975,833.9505913901862,14462.02738125,10023.706401625499,VENDI,ALTO
2023-09-01,25931.51,26142.28,25307.37,25794.88,25794.88,28475.5434,27541.27415,35.647186421041184,834.0191205766016,14995.72610123,10678.184166757,VENDI,ALTO
2023-09-02,25795.61,25982.48,25707.3,25867.83,25867.83,28386.289600000004,27559.58195,36.55700280302354,794.1020405354159,3810.77429103,10762.30416246,VENDI,ALTO
2023-09-03,25867.82,26123.0,25792.29,25969.83,25969.83,28299.653199999997,27567.7859,37.87945812053652,761.0026090686003,3434.5195669,10580.8567376325,VENDI,ALTO
2023-09-04,25969.83,26093.07,25627.0,25816.13,25816.13,28211.023,27579.2858,36.64005713636832,739.9359941351288,4635.8154655,10521.8813978185,VENDI,ALTO
2023-09-05,25816.14,25884.04,25551.36,25783.91,25783.91,28123.8396,27585.317349999998,36.371396273877295,710.8462802683339,6051.14811848,10340.967535772,VENDI,ALTO
2023-09-06,25782.49,26025.78,25358.0,25747.63,25747.63,28041.553600000003,27590.874350000002,36.050850392059154,707.7701173920242,9374.33792185,9423.523888309499,VENDI,ALTO
2023-09-07,25747.63,26440.55,25595.8,26276.3,26276.3,27968.7452,27600.849299999998,43.82063729542132,717.5543947211653,10885.13902329,8908.274318714499,VENDI,ALTO
2023-09-08,26276.38,26460.41,25640.1,25906.34,25906.34,27890.6894,27606.15615,40.144783401886855,724.8940808125108,11149.95850667,9138.0695716685,VENDI,ALTO
2023-09-09,25906.33,25942.69,25791.45,25897.82,25897.82,27810.4862,27613.3731,40.06143915901529,683.9187893259027,2225.82211069,9032.107062865998,VENDI,ALTO
2023-09-10,25897.82,26023.89,25578.01,25831.76,25831.76,27731.2208,27621.609699999997,39.37879779889914,666.9160186597669,4361.60285333,8753.338150021,VENDI,ALTO
2023-09-11,25831.77,25891.6,24900.0,25152.14,25152.14,27632.631400000002,27627.653800000004,33.12511667497897,690.1077316126406,13404.11510617,8802.600260668,VENDI,ALTO
2023-09-12,25152.13,26556.91,25120.76,25840.61,25840.61,27565.904000000002,27640.922450000002,43.000382091639736,743.3964650688806,19789.48058328,9004.881071228,VENDI,ALTO
2023-09-13,25839.95,26413.59,25763.43,26226.65,26226.65,27505.9342,27656.257149999998,47.666912171735966,736.7367175639605,10099.7383701,9009.7509932445,VENDI,ALTO
2023-09-14,26227.16,26869.06,26128.25,26532.76,26532.76,27449.5248,27671.1368,51.08655148814578,737.027666309392,12929.08237721,9109.8882252535,VENDI,ALTO
2023-09-15,26532.5,26892.65,26213.96,26602.42,26602.42,27397.2748,27686.7013,51.85749622962964,732.8606901444356,9345.93913701,9484.0776716,VENDI,ALTO
2023-09-16,26601.71,26777.0,26453.32,26569.69,26569.69,27342.3456,27703.82315,51.44719399797998,703.6334979912616,4132.04817572,9587.1876648195,VENDI,ALTO
2023-09-17,26569.69,26626.49,26405.04,26530.95,26530.95,27285.8504,27718.320300000003,50.93351211011173,669.1918195633144,3252.26976131,9476.7801336885,VENDI,ALTO
2023-09-18,26530.96,27427.34,26382.13,26764.49,26764.49,27235.512400000003,27734.801549999996,53.92045607392934,696.0502610230776,17493.70820354,9281.360492467,VENDI,ALTO
2023-09-19,26764.03,27500.0,26666.93,27216.13,27216.13,27195.221599999997,27759.0913,59.10518607338756,705.8373852357149,14386.07884728,9510.966595091999,MANTIENI STATO ATTUALE,ALTO
2023-09-20,27216.52,27393.78,26798.98,27123.94,27123.94,27143.755,27782.95625,57.678565370041504,697.9061434331638,11590.24027633,9367.377239846,MANTIENI STATO ATTUALE,ALTO
2023-09-21,27122.65,27163.48,26359.7,26564.54,26564.54,27091.761399999996,27803.6155,49.82052018765941,705.4685617593664,11801.98943642,9207.690406605501,VENDI,ALTO
2023-09-22,26564.54,26742.86,26467.94,26578.4,26578.4,27039.8458,27824.455950000003,50.002270766953814,674.7150930622689,8563.0523313,9445.304308619,VENDI,ALTO
2023-09-23,26578.4,26638.58,26513.0,26579.6,26579.6,26989.908199999998,27846.36155,50.01915012729506,635.4911578435356,2597.25705711,9403.4411831295,VENDI,ALTO
2023-09-24,26579.59,26731.1,26118.86,26250.24,26250.24,26933.970599999997,27869.1209,45.4807040986503,633.8303608547114,4587.80529114,9401.040674411499,VENDI,ALTO
2023-09-25,26248.17,26444.95,25983.78,26296.08,26296.08,26879.092,27898.76625,46.212201976499685,621.497477936518,10762.98401397,9636.632469186,VENDI,ALTO
2023-09-26,26296.07,26397.59,26080.0,26208.44,26208.44,26819.676599999995,27928.65805,44.96989994142865,599.7898009410525,7016.42122845,9518.736634516,VENDI,ALTO
2023-09-27,26208.43,26830.0,26088.37,26357.62,26357.62,26751.428799999998,27957.34345,47.55437710458282,609.9212437309774,14123.89690964,9680.6745288335,VENDI,ALTO
2023-09-28,26357.56,27313.86,26321.37,27027.14,27027.14,26700.716399999998,27981.38375,57.25674291299596,637.2475834644791,18975.87763693,10071.970485346501,MANTIENI STATO ATTUALE,ALTO
2023-09-29,27027.44,27238.9,26661.71,26907.0,26907.0,26650.3758,27994.81875,55.28046138150944,632.9577560741593,12712.27177691,10596.2929686575,MANTIENI STATO ATTUALE,ALTO
2023-09-30,26905.57,27097.25,26884.86,26961.0,26961.0,26601.586799999997,28005.8105,56.01533769669857,602.9172020688621,4413.30948101,10598.8783000415,MANTIENI STATO ATTUALE,ALTO
2023-10-01,26961.0,28062.62,26955.25,27995.46,27995.46,26573.156799999997,28023.902,67.15152973545091,638.9495447782291,8747.06888783,10366.0259891245,MANTIENI STATO ATTUALE,ALTO
2023-10-02,27995.46,28613.37,27302.3,27504.04,27504.04,26537.7188,28036.162949999998,59.451034218532605,686.9581487226413,25148.25341854,10633.9646308875,MANTIENI STATO ATTUALE,ALTO
2023-10-03,27504.03,27672.12,27160.47,27428.96,27428.96,26498.188199999997,28036.03965,58.35010219975551,674.4361380995955,14334.10857629,10845.683141197,MANTIENI STATO ATTUALE,ALTO
2023-10-04,27428.96,27842.38,27208.65,27786.75,27786.75,26470.520399999994,28040.071649999994,61.96482596123504,671.5285568067671,10238.17053376,10711.137549024501,MANTIENI STATO ATTUALE,ALTO
2023-10-05,27786.12,28140.0,27358.05,27412.96,27412.96,26444.769400000005,28036.864149999994,56.4525737030739,679.415802749141,14136.04783544,10950.642983946,MANTIENI STATO ATTUALE,ALTO
2023-10-06,27413.15,28288.88,27173.41,27945.17,27945.17,26471.1214,28037.473400000003,61.67959188584154,710.5625311242025,12908.75146274,11389.478148297001,MANTIENI STATO ATTUALE,ALTO
2023-10-07,27945.17,28040.84,27861.2,27976.43,27976.43,26509.672199999997,28036.318900000002,61.96834545703835,672.6394931867594,3489.91595717,11401.36045809,MANTIENI STATO ATTUALE,ALTO
2023-10-08,27976.44,28109.94,27708.6,27933.55,27933.55,26546.4148,28039.3609,61.286148071085236,653.2609579591337,4118.56381073,10732.603238449501,MANTIENI STATO ATTUALE,ALTO
2023-10-09,27933.54,28003.7,27268.63,27596.67,27596.67,26574.5654,28035.579550000002,56.064217972896145,659.1044609620528,10218.62556021,10524.230574096,MANTIENI STATO ATTUALE,ALTO
2023-10-10,27596.67,27739.94,27291.81,27393.29,27393.29,26599.9276,28035.0998,53.12144790718067,644.0348566076203,10265.79357936,10458.0082392475,MANTIENI STATO ATTUALE,ALTO
2023-10-11,27393.28,27478.61,26521.32,26869.19,26869.19,26616.4692,28032.004850000005,46.36726739943399,666.4102239927904,16466.26612207,10691.22207353,MANTIENI STATO ATTUALE,ALTO
2023-10-12,26867.97,26939.55,26537.72,26750.51,26750.51,26622.9286,28025.7929,44.972823723088034,647.5116365647337,7881.21504857,10657.130209393501,MANTIENI STATO ATTUALE,ALTO
2023-10-13,26752.06,27122.24,26662.62,26863.53,26863.53,26636.9294,28024.396200000003,46.61922906117826,634.0908053815386,8694.60097059,10961.9974050675,MANTIENI STATO ATTUALE,ALTO
2023-10-14,26863.54,26988.12,26797.0,26851.71,26851.71,26652.975799999997,28022.284000000003,46.46265837697209,602.4500335685715,2786.76009652,10871.9451453365,MANTIENI STATO ATTUALE,ALTO
2023-10-15,26851.71,27301.37,26806.06,27186.13,27186.13,26676.5062,28016.416950000003,51.43258316709672,594.797174027959,6215.85130529,10644.5885099025,MANTIENI STATO ATTUALE,ALTO
2023-10-16,27186.13,30000.0,27135.92,28520.24,28520.24,26725.0878,28018.840750000003,65.27972750726727,756.8888044545336,36471.7502374,12117.35496035,ACQUISTA,MEDIO
2023-10-17,28520.24,28637.21,28083.19,28408.83,28408.83,26771.2436,28018.512899999994,63.64774516746348,742.398175564924,14171.43180714,12119.731705225,ACQUISTA,MEDIO
2023-10-18,28408.51,28999.98,28151.6,28326.51,28326.51,26783.414200000003,28017.78815,62.40628911103455,749.9683058817153,11820.68114047,11761.971880402,ACQUISTA,MEDIO
2023-10-19,28326.24,28938.96,28122.57,28735.34,28735.34,26811.9998,28020.52315,65.95761395654131,754.71271260445,12662.68000489,11759.492291801002,ACQUISTA,MEDIO
2023-10-20,28734.51,30248.0,28591.85,29684.73,29684.73,26887.0454,28029.88795,72.46306461805662,819.1010902755609,20095.91529217,12543.622582359001,ACQUISTA,ALTO
2023-10-21,29684.73,30369.0,29475.06,29924.84,29924.84,26969.6446,28038.61395,73.82541100471444,824.4467266844493,6369.9347533,12424.7658756325,MANTIENI STATO ATTUALE,ALTO
2023-10-22,29925.91,30275.0,29670.0,30004.15,30004.15,27052.370999999996,28047.75785,74.278076884218,808.771960492703,5720.28965895,11453.367687653,MANTIENI STATO ATTUALE,ALTO
2023-10-23,30004.14,35000.0,29890.89,33087.58,33087.58,27194.726000000002,28072.928449999996,85.0808145313963,1115.938963314653,33228.46734771,12398.085626224001,ACQUISTA,ALTO
2023-10-24,33079.72,35157.23,32851.45,33922.52,33922.52,27356.853799999997,28102.881350000003,86.7086327630902,1200.927608792178,38506.35962554,13811.495080813,ACQUISTA,ALTO
2023-10-25,33921.66,35144.0,33690.91,34506.35,34506.35,27531.3026,28135.619049999998,87.71777775687592,1218.9392081641652,18668.45817435,14038.1155977585,ACQUISTA,ALTO
2023-10-26,34504.33,34843.04,33735.86,34154.71,34154.71,27699.444199999998,28164.68765,83.60068821502992,1210.9564075810106,15867.44697165,14186.050373204,ACQUISTA,ALTO
2023-10-27,34153.35,34249.99,33400.0,33906.09,33906.09,27852.04,28185.91605,80.71609031201154,1185.1730927537953,13879.04330119,14705.506740404997,MANTIENI STATO ATTUALE,ALTO
2023-10-28,33905.96,34500.0,33867.38,34085.42,34085.42,28015.621600000002,28205.207199999997,81.21945776096885,1145.7050146999532,4372.52724873,14718.204912304998,MANTIENI STATO ATTUALE,ALTO
2023-10-29,34085.42,34763.0,33937.31,34534.48,34534.48,28188.3548,28228.318600000002,82.45452679079796,1122.8467993642425,5547.09585659,14484.628427124,MANTIENI STATO ATTUALE,ALTO
2023-10-30,34534.48,34871.0,34077.9,34493.79,34493.79,28361.595400000002,28248.753650000002,81.92876681285068,1099.2934565525109,10183.77616922,14480.527556616998,MANTIENI STATO ATTUALE,ALTO
2023-10-31,34493.51,34732.18,34038.79,34656.4,34656.4,28551.6806,28269.57105,82.41143391409011,1070.3003525130457,9282.02866788,14121.315683907498,MANTIENI STATO ATTUALE,ALTO
2023-11-01,34656.38,35647.19,34079.46,35440.1,35440.1,28743.6704,28295.151,84.55282614624934,1105.8310416192571,16197.45981756,14537.127922357002,ACQUISTA,ALTO
2023-11-02,35440.1,35997.8,34311.73,34950.0,34950.0,28918.137400000003,28318.27055,78.14532995877676,1147.276681503596,13455.65527035,14775.180637345,MANTIENI STATO ATTUALE,ALTO
2023-11-03,34947.92,34954.6,34100.0,34731.27,34731.27,29082.1076,28344.677349999998,75.39911328029486,1126.3712042533389,13961.70014519,15333.9276397785,MANTIENI STATO ATTUALE,ALTO
2023-11-04,34730.32,35278.4,34599.85,35087.01,35087.01,29251.7994,28368.145399999994,76.82554297052305,1094.3839753781006,4696.70148339,15257.9701486835,MANTIENI STATO ATTUALE,ALTO
2023-11-05,35087.43,35410.0,34500.0,35035.42,35035.42,29421.113999999998,28399.2739,76.13608521450428,1081.213691422522,5892.67329337,13729.016301482,MANTIENI STATO ATTUALE,ALTO
2023-11-06,35035.79,35294.12,34753.66,35059.46,35059.46,29591.6842,28433.3303,76.2430758710882,1042.5884277494847,7088.27153194,13374.858287722,MANTIENI STATO ATTUALE,ALTO
2023-11-07,35059.46,35963.0,34530.67,35416.28,35416.28,29764.72,28474.142449999996,77.83175054394961,1070.4271114816645,13841.59195597,13475.903828497001,ACQUISTA,ALTO
2023-11-08,35416.63,36113.59,35103.14,35639.13,35639.13,29933.18,28513.23105,78.7859023102103,1066.1430320901168,12253.15808483,13455.427732494,MANTIENI STATO ATTUALE,ALTO
2023-11-09,35639.13,37999.0,35555.16,36706.59,36706.59,30124.833,28558.7991,82.64026664362126,1164.549958369394,29045.85195583,13902.924565676998,ACQUISTA,ALTO
2023-11-10,36704.01,37548.8,36334.46,37324.83,37324.83,30340.038800000002,28607.847999999998,84.4072815394644,1168.1063899144376,15183.168535,14343.586254762,ACQUISTA,ALTO
2023-11-11,37324.84,37424.03,36701.5,37139.12,37139.12,30551.2532,28652.0215,81.71655187825492,1136.279504920549,5344.45382766,14324.7944631975,MANTIENI STATO ATTUALE,ALTO
2023-11-12,37139.94,37247.0,36740.9,37086.03,37086.03,30761.381800000003,28695.32125,80.92236838455295,1091.2666831405097,3317.50278576,12829.2462351,MANTIENI STATO ATTUALE,ALTO
2023-11-13,37086.5,37442.48,36351.0,36475.67,36475.67,30965.8904,28730.281000000003,72.23092290974638,1091.281920059045,10543.29564712,11431.093036179,MANTIENI STATO ATTUALE,ALTO
2023-11-14,36475.68,36756.16,34758.64,35554.09,35554.09,31151.050600000002,28761.3583,61.49172677673791,1156.0132114833991,16008.49077729,11298.094666326,ACQUISTA,MEDIO
2023-11-15,35554.1,37987.0,35358.45,37885.35,37885.35,31384.588799999998,28804.5383,72.59263019429744,1261.1944106631565,19941.6757032,11501.806102903498,ACQUISTA,ALTO
2023-11-16,37885.35,37958.75,35511.11,36161.15,36161.15,31580.6594,28839.10835,59.03724217678108,1345.9405241872166,18455.96829165,11730.6523524265,MANTIENI STATO ATTUALE,MEDIO
2023-11-17,36161.15,36831.99,35869.0,36630.38,36630.38,31772.7242,28881.873899999995,61.16269430742262,1318.5869153167012,12218.85138403,12122.9685591915,MANTIENI STATO ATTUALE,MEDIO
2023-11-18,36631.56,36857.15,36205.89,36594.89,36594.89,31966.482000000004,28921.42635,60.9052863067233,1270.920707079794,3468.39821362,12019.033677043,MANTIENI STATO ATTUALE,MEDIO
2023-11-19,36596.14,37546.62,36404.52,37391.19,37391.19,32175.0858,28963.18855,64.51396570782325,1261.7192280026663,4366.44892344,11728.167314754,MANTIENI STATO ATTUALE,MEDIO
2023-11-20,37389.06,37784.07,36720.0,37475.64,37475.64,32364.6894,29006.280600000002,64.8841694714253,1247.6014260024758,14114.01039926,11969.766401322999,ACQUISTA,MEDIO
2023-11-21,37472.76,37675.77,35744.9,35751.89,35751.89,32529.6464,29037.35625,52.7805200633755,1296.4063241451558,20837.73934338,12201.780377614,ACQUISTA,MEDIO
2023-11-22,35755.33,37875.0,35633.0,37424.31,37424.31,32729.553400000004,29079.964500000002,60.48280309268635,1363.948729563359,17606.97239528,12409.346233860499,MANTIENI STATO ATTUALE,MEDIO
2023-11-23,37424.31,37653.67,36888.0,37304.05,37304.05,32919.8994,29124.1121,59.72833785678038,1321.2145345945476,7211.31754936,12071.827104069,MANTIENI STATO ATTUALE,MEDIO
2023-11-24,37304.04,38454.0,37257.56,37745.84,37745.84,33126.557,29174.366,61.622276467578864,1312.3020678377945,17507.8900414,12712.3865319695,ACQUISTA,MEDIO
2023-11-25,37746.29,37920.27,37615.91,37805.99,37805.99,33323.7734,29225.1595,61.885100789469554,1240.3062058493801,3567.42244915,12596.1239897585,MANTIENI STATO ATTUALE,MEDIO
2023-11-26,37806.84,37842.17,37156.72,37462.79,37462.79,33513.5006,29274.353400000004,59.38609400642817,1200.6736197172816,6113.0562518,12547.3632257515,MANTIENI STATO ATTUALE,MEDIO
2023-11-27,37462.01,37578.42,36715.1,37241.63,37241.63,33699.6622,29325.62875,57.76724271320741,1176.5769325946187,13510.45476059,12530.8063659825,MANTIENI STATO ATTUALE,MEDIO
2023-11-28,37241.64,38425.96,36873.55,37838.26,37838.26,33904.494,29380.775849999998,60.86647649245535,1203.4221516950029,18156.47258233,12825.9720908575,ACQUISTA,MEDIO
2023-11-29,37838.26,38480.0,37581.93,37863.84,37863.84,34113.905,29436.147650000003,60.99862581657071,1181.6112837167884,15162.68883049,12131.8139345905,ACQUISTA,MEDIO
2023-11-30,37864.79,38152.18,37500.0,37732.27,37732.27,34331.166600000004,29490.1591,59.878598440764044,1143.7947634513034,8081.19248391,11776.715132035999,MANTIENI STATO ATTUALE,MEDIO
2023-12-01,37732.27,39000.0,37618.25,38703.54,38703.54,34570.2272,29547.821150000003,64.98926552871825,1160.7915660619246,16395.90197806,12329.287539556,ACQUISTA,MEDIO
2023-12-02,38706.55,39740.0,38660.03,39478.95,39478.95,34822.5356,29610.0275,68.44503888107107,1155.0185970575017,7540.7688183,12540.450841183,MANTIENI STATO ATTUALE,MEDIO
2023-12-03,39467.42,40221.22,39293.02,39984.81,39984.81,35085.1976,29672.9127,70.49137349641825,1138.817268696252,7153.15663784,12370.943890719,MANTIENI STATO ATTUALE,ALTO
2023-12-04,39984.81,42410.46,39983.6,41987.24,41987.24,35381.2198,29748.74645,76.88231716175878,1230.8203209322342,21993.05995554,12670.172349631499,ACQUISTA,ALTO
2023-12-05,41985.53,45000.0,41384.03,44084.39,44084.39,35692.502799999995,29834.71705,81.4207088009208,1401.1881551513604,24018.76035474,12874.0265822085,ACQUISTA,ALTO
2023-12-06,44086.33,44290.37,43369.0,43764.05,43764.05,35999.6072,29917.96925,78.87355343236825,1366.9154297834064,15977.55938336,12750.106136794002,ACQUISTA,ALTO
2023-12-07,43766.41,44057.23,42846.53,43280.95,43280.95,36298.695999999996,30000.610750000003,75.0599178420528,1355.7571847988777,13055.36691088,12791.931913136501,ACQUISTA,ALTO
2023-12-08,43281.11,44754.99,43087.17,44192.87,44192.87,36607.846600000004,30087.30145,77.2919105320014,1378.0473858846722,13579.40860176,13297.4824325435,ACQUISTA,ALTO
2023-12-09,44192.86,44384.68,43586.14,43723.25,43723.25,36888.617,30169.801600000003,73.63709018707745,1336.6540011786242,5469.40708431,13352.630340587002,MANTIENI STATO ATTUALE,ALTO
2023-12-10,43722.84,44049.51,43562.06,43793.68,43793.68,37165.9938,30257.162999999997,73.83690007617504,1275.9965725230086,3919.09423649,12842.884532448501,MANTIENI STATO ATTUALE,ALTO
2023-12-11,43793.67,43811.81,40150.0,41229.61,41229.61,37390.503000000004,30330.91575,56.922263575226935,1446.4118173427937,25524.67094691,13077.231112625,MANTIENI STATO ATTUALE,MEDIO
2023-12-12,41229.61,42088.56,40636.51,41477.39,41477.39,37558.2992,30404.7284,57.92533291727151,1446.814544675451,13414.86773655,12867.6258796885,MANTIENI STATO ATTUALE,MEDIO
2023-12-13,41477.6,43475.0,40553.15,42885.54,42885.54,37737.5596,30484.81615,63.17348126585029,1552.174220055776,15798.66423037,13296.993213738999,MANTIENI STATO ATTUALE,ALTO
2023-12-14,42887.39,43442.15,41426.76,43027.77,43027.77,37907.988,30559.6048,63.66645094710004,1585.2610614803634,15434.25971384,13193.311697361001,MANTIENI STATO ATTUALE,ALTO
2023-12-15,43027.77,43095.71,41640.51,41933.89,41933.89,38063.571599999996,30630.550150000003,57.31212866068727,1575.9709856603372,10861.72864667,13558.027007237,MANTIENI STATO ATTUALE,MEDIO
2023-12-16,41934.84,42680.2,41626.66,42237.29,42237.29,38230.1956,30703.23585,58.547893350796,1538.6544866845986,5315.65582307,13518.1569858005,MANTIENI STATO ATTUALE,MEDIO
2023-12-17,42235.23,42367.82,41222.0,41349.59,41349.59,38375.479,30773.8684,53.65385321690703,1510.5948804928416,6649.06495765,13175.0874956535,MANTIENI STATO ATTUALE,MEDIO
2023-12-18,41349.59,42754.79,40508.01,42650.01,42650.01,38537.7896,30852.976349999997,59.05360755065028,1563.17953188621,13394.33474824,12936.980603949001,ACQUISTA,MEDIO
2023-12-19,42650.01,43461.86,41780.0,42266.22,42266.22,38693.2382,30928.054000000004,56.94493020749731,1571.6567081800522,13403.93447528,12849.0428861885,ACQUISTA,MEDIO
2023-12-20,42266.25,44324.86,42184.48,43674.77,43674.77,38873.6056,31011.039849999997,62.26987639088893,1612.2798004529054,19307.1089644,13410.338710213002,ACQUISTA,ALTO
2023-12-21,43673.11,44250.0,43295.78,43875.32,43875.32,39042.31,31094.80625,62.97206772877034,1565.2755289919837,13170.9728222,13249.09225242,MANTIENI STATO ATTUALE,ALTO
2023-12-22,43875.56,44424.36,43412.82,44013.73,44013.73,39223.584599999995,31186.1674,63.47726387731961,1525.7229912068422,10733.55348079,13408.7314855445,MANTIENI STATO ATTUALE,ALTO
2023-12-23,44013.65,44033.84,43333.35,43726.35,43726.35,39403.4862,31268.581000000002,61.59807066474447,1466.7777775492104,4075.08953972,13254.8281306385,MANTIENI STATO ATTUALE,MEDIO
2023-12-24,43728.36,43985.67,42614.17,43025.03,43025.03,39562.2466,31351.974099999996,57.1514996348834,1459.9722220099811,4947.00165569,12402.525215646001,MANTIENI STATO ATTUALE,MEDIO
2023-12-25,43025.02,43818.29,42755.35,43589.67,43589.67,39733.3316,31437.38085,59.675378595696245,1431.612777580697,4799.73104807,11441.5737503125,MANTIENI STATO ATTUALE,MEDIO
2023-12-26,43589.67,43605.0,41600.67,42515.53,42515.53,39882.453,31517.544449999998,53.2496340538737,1472.5211506106473,13035.02745535,11294.447153912,ACQUISTA,MEDIO
2023-12-27,42521.21,43709.98,42111.47,43474.4,43474.4,40043.6154,31605.635950000004,57.635120502676386,1481.5203541384585,12917.48404475,11287.5530106055,MANTIENI STATO ATTUALE,MEDIO
2023-12-28,43469.06,43830.34,42265.08,42581.23,42581.23,40182.4574,31688.856999999996,52.678087214956705,1487.5017574142826,13583.91599843,11287.778380439,MANTIENI STATO ATTUALE,MEDIO
2023-12-29,42581.23,43137.1,41300.0,42063.45,42063.45,40289.5946,31769.64515,49.993696627331325,1512.4730604561196,16756.43323881,11852.129688164001,MANTIENI STATO ATTUALE,MEDIO
2023-12-30,42064.22,42593.73,41518.19,42141.03,42141.03,40385.9186,31850.69915,50.401521074083476,1481.2635561378254,11609.82377015,12236.666164847,MANTIENI STATO ATTUALE,MEDIO
2023-12-31,42139.32,42850.0,41964.68,42288.06,42288.06,40488.897399999994,31936.52275,51.21358142666303,1438.6961592708378,11397.57303743,11530.311269373,MANTIENI STATO ATTUALE,MEDIO
2024-01-01,42288.58,44240.8,42175.65,44220.78,44220.78,40631.592399999994,32029.7767,60.39341854473681,1483.442862180064,7977.72851143,11258.454308117001,MANTIENI STATO ATTUALE,MEDIO
2024-01-02,44220.78,45925.82,44195.13,44972.8,44972.8,40801.535,32122.9927,63.28802125519465,1501.1033720243454,29583.38407747,11947.690300471999,ACQUISTA,ALTO
2024-01-03,44972.81,45519.32,40625.68,42862.44,42862.44,40947.702,32204.7721,51.838531456985635,1743.4274168797492,32281.85234351,12790.069931955499,MANTIENI STATO ATTUALE,MEDIO
2024-01-04,42860.58,44800.0,42650.0,44193.29,44193.29,41073.8608,32294.05625,57.108338706672065,1772.468315674053,18193.81684353,13156.674341798498,ACQUISTA,MEDIO
2024-01-05,44198.35,44443.37,42450.0,44186.59,44186.59,41234.3696,32380.800300000003,57.074480234908364,1788.2470074116209,18073.09561495,13794.5463313925,ACQUISTA,MEDIO
2024-01-06,44187.76,44260.95,43436.5,43992.44,43992.44,41381.6108,32459.16035,56.03767962315245,1719.4043640250763,5691.43460343,13746.6648136815,MANTIENI STATO ATTUALE,MEDIO
2024-01-07,43992.79,44510.01,43629.7,43950.28,43950.28,41528.7186,32528.936349999996,55.80062945468007,1659.4690523089998,5931.34650683,13373.515401611,MANTIENI STATO ATTUALE,MEDIO
